origin,id,host_class,host_order,host_family,host_genus,host_species,virus_genus,virus_subgenus
Anthony,3346137260442208991,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,17947622605328359424,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,3173041169646995097,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,15363806882163715454,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,6844673357357367522,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,6723643303444398459,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,8784236571445966457,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,1501638860242818436,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,17654802056451504907,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,3122383319721787486,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,14387788931227350298,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,1022204550614121762,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,13248511296955970300,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,13475364766440266387,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,17546606966561602002,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,14342207534527567794,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,1757549129399517372,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,10161062882149515432,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,378368464762272279,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,7639645190313308976,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,7973027906913028203,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,13057030878525710416,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,13076461188942811388,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,8733500990549201880,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,11466063354372877254,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,14252479506552339642,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,13068239322362132094,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,2480088485080602255,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,8359286262749338705,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,7261728673575377544,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,Setracovirus
Anthony,1189463281895228032,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,8473769029363764915,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,1064654762775360117,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15925831345905172874,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,12971509136272363136,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,12545949381997557145,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,5549822658177764587,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,14386319717413642293,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,13565932799395054931,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,40756799042871377,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15513159431593877558,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,351451725350860007,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3856121707390921319,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,6132875330951387902,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3018834988473393077,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,9664971896756333052,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15750491278033474839,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,10795037829613307148,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16532046114287753656,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,14096336525167122378,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16206475622951120823,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,6739801481043794605,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8438173419164915865,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,12768185092418369805,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,2784563686535315793,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,4821211762526284345,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,1134523408501330094,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16460466770138360760,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,9738560020770375155,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,346089414886691671,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,1537355594615003030,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3853489616629191905,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,10323608545925918224,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8074306806249886233,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3979063397995709661,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17045635525129060071,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,13263596235654413551,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16129586062584162375,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3577352762798679572,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,49333869375587419,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15013086781616173485,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,5151698497681217762,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16175011459592138380,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,2610382406027627825,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,2184462240979779139,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,9024175579022945820,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8045509028938335866,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,10707967651986446029,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,4740232791678169064,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,7571048783128988540,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,18028785323326422242,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,2802779708715397554,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17267702232623241576,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,10520370532554534018,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,11617906443478161527,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,5283756179747730409,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,6038439268948466075,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8374875449935765402,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,10439256343096105059,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,87119174821419506,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,12260633953277647608,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,12550426557327869307,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16584359941853763643,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3929625211966328315,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,11521179216774451436,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,665959346617382535,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,4398346922248360646,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15797996377781813885,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,7904241062991900599,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15543674779509112036,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,10857692421294793062,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,14574066124230305691,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,4546582781886493919,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,19378527643511697,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16054073811303370490,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,10938184436934868828,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,6737778632014928697,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,6026366294492024542,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,14839197197756831808,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,1779308553995182791,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17826553464134847896,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,13624875808617785866,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15380808401816008541,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3285232007805020160,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16317260619239567286,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,4199240661784517176,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17769139256217829646,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17548421119346302049,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8534322490743411061,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,7862722811044089453,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,2750436719803861154,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3211617800390543328,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8261075700429423529,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,7803389024952521617,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8725745563001569964,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,469522129583527824,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,6296307417004843886,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,5049552378633686814,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,7088565526829603563,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,15723600237451739170,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,2204746911245771851,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,18211792858356062890,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,2681921836131569142,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,5529868261241218527,Mammalia,Carnivora,Canidae,Canis,Canis mesomelas,Alphacoronavirus,Tegacovirus
Anthony,11943304065657043157,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,17616784501224831029,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,3736736486738366647,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,16941116547222033361,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,9887585305731922637,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,10466038770894453279,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,15171264289648042330,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,4273365421868974964,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,3391679013347201856,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,4503784873180403793,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,4526116971153990874,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,12138476882201029576,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,3889417056451565175,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,14539773915446884143,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,17374313656873118011,Mammalia,Carnivora,Canidae,Canis,Canis mesomelas,Alphacoronavirus,Tegacovirus
Anthony,5379102912119090793,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,2484164015754663077,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,18189403426921365435,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,7640004671989373743,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,6585664664664626502,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,6573283604715385903,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,15682886530018394020,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,13577787366751243052,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,15284018526771984515,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,4508128569477137174,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,17520211043031479588,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,5146288774719464997,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,12446638468545084767,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,Alphacoronavirus,Tegacovirus
Anthony,14778313723605928599,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,168471649361268031,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,17679043762725987224,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,13098408454837686529,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,416120526436730751,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,12619538681467978954,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,5408596935735948774,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,14935262124652343752,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,647472132837729516,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,11728512993671882082,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,17358845275867696257,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,9117308982570602118,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,5916807104369093636,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,13122875958400239524,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,2312503237077536949,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,11073447234751381745,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,10848802779889864366,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,1044310734743195617,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,1907329397255109816,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,12112468812828024193,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,10976350488490129332,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,14525791729055849447,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,3931024614679087471,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,1810467441801115136,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,3543567649949434845,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,9378777242494538977,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,Tegacovirus
Anthony,73984942953951620,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8820607743821471745,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,12089122981184575167,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,14847817318755429368,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17956588975266738600,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,14516406145112389888,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,1262536867041423843,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,11840104673451970136,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,14659991238353178181,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,9672605350851819712,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,13611953818316581627,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,3546716151563932573,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8639975252743240666,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,16898526629484095791,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17979129261333081423,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,8877782558947495330,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,1034436035100652537,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
Anthony,17901993315239995631,Mammalia,Carnivora,Felidae,Felis,Felis catus,Alphacoronavirus,Tegacovirus
