id,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id
17023407679006803045,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii,1,44,359,731,9614,3240309,7261427
1895969464499885010,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur albifrons,1,44,359,798,5485,2436417,9131667
11020603520731308245,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur macaco,1,44,359,798,5485,2436417,2436420
11542644267136317203,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,Eumetopias jubatus,1,44,359,732,5309,2433461,2433462
18200964740526476105,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops auripendulus,1,44,359,734,5719,2432988,2432990
9309433793162711074,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops glaucinus,1,44,359,734,5719,2432988,2432991
15426266272931813340,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops patagonicus,1,44,359,734,5719,2432988,7261927
10242446111737417497,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Eumops,Eumops perotis,1,44,359,734,5719,2432988,2432993
13379558674117995900,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,1,44,359,732,9703,2435022,2435035
4188767866514466080,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,1,44,359,732,9703,2435098,2435099
16849551557334745591,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis nigripes,1,44,359,732,9703,2435022,2435037
12968308261496312155,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis silvestris,1,44,359,732,9703,2435022,7964291
13833682467905924101,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus tristriatus,1,44,359,1459,9456,2437242,2437245
15726759075871708287,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus anerythrus,1,44,359,1459,9456,2437410,2437413
20285146236929665,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus congicus,1,44,359,1459,9456,2437410,2437412
17573647498593632665,Animalia,Chordata,Mammalia,Primates,Galagidae,Galago,Galago senegalensis,1,44,359,798,3239554,2436518,9198359
907980577923011385,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Galictis,Galictis cuja,1,44,359,732,5307,5218900,5218901
7333556886243454455,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella dorcas,1,44,359,731,9614,2441075,5220149
17961918552900852376,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella gazella,1,44,359,731,9614,2441075,5220154
9230838281707564585,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella subgutturosa,1,44,359,731,9614,2441075,5220146
12867419155840086462,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Genetta,Genetta genetta,1,44,359,732,5312,9745126,5219362
9907382887356580634,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Genetta,Genetta maculata,1,44,359,732,5312,9745126,5219355
13589167474013696554,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus brantsii,1,44,359,1459,5510,4264939,4264943
5119030898986529003,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,1,44,359,1459,5510,4264939,7962917
12164080958441717648,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus leucogaster,1,44,359,1459,5510,4264939,4264948
14547641402264583919,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus validus,1,44,359,1459,5510,4264939,4264944
2420714273138582829,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,Giraffa camelopardalis,1,44,359,731,5299,7716694,2441205
12266546207015832797,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Glaucomys,Glaucomys volans,1,44,359,1459,9456,2437330,2437338
6422675247890619802,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris argentata,1,44,359,734,9368,4266152,4266162
8076953919799475226,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Glis,Glis glis,1,44,359,1459,3240562,3240565,5706486
12958286344098829095,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Globicephala,Globicephala melas,1,44,359,733,5314,2440595,2440596
10156113049097833306,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga commissarisi,1,44,359,734,9366,2433191,2433193
7229108287023712049,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,1,44,359,734,9366,2433191,2433192
5793158359258112629,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga morenoi,1,44,359,734,9366,2433191,2433196
10134780959840997576,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,1,44,359,734,9366,2433191,2433194
16436899792375721131,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,1,44,359,798,5483,2436440,7262070
16022194210616764010,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,1,44,359,798,5483,2436440,2436441
10917183738834175628,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Graomys,Graomys griseoflavus,1,44,359,1459,3240723,2438229,2438231
13827270706321095336,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,Halichoerus grypus,1,44,359,732,5310,2434805,2434806
3457575161632422407,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys alfaroi,1,44,359,1459,3240723,2438064,2438073
10530655439364431168,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Handleyomys,Handleyomys fuscatus,1,44,359,1459,3240723,4265179,4265181
17097285601188542346,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus rufobrachium,1,44,359,1459,9456,2437538,2437540
1911418378682043085,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Galerella,Galerella sanguinea,1,44,359,732,9678,2434200,5219098
9989705115858686182,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,Heteromys anomalus,1,44,359,1459,5504,2439567,2439570
8476434251391177161,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros abae,1,44,359,734,3239753,5218553,5218580
12318709939346741376,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros armiger,1,44,359,734,3239753,5218553,5218572
15833040863903878429,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros bicolor,1,44,359,734,3239753,5218553,5218592
5051060129427717607,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,1,44,359,734,3239753,5218553,5218575
8188827253659399798,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros cineraceus,1,44,359,734,3239753,5218553,5218587
12476965643597223822,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,1,44,359,734,3239753,5218553,5218566
12583201943716893883,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros lankadiva,1,44,359,734,3239753,5218553,5218555
5222000887078553747,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros larvatus,1,44,359,734,3239753,5218553,5218600
1413253536263900068,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros pomona,1,44,359,734,3239753,5218553,5218589
15553715416986871119,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros speoris,1,44,359,734,3239753,5218553,5218559
6808795792216133545,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,Hippotragus equinus,1,44,359,731,9614,2441029,2441030
12514738690715673698,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,Hippotragus niger,1,44,359,731,9614,2441029,2441031
1592752154581967458,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus montanus,1,44,359,734,9368,2432298,2432299
2329331083464966976,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,1,44,359,734,9368,2432298,2432301
2406119570055392545,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Holochilus,Holochilus sciureus,1,44,359,1459,3240723,2437679,5219708
7818969158599414049,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,1,44,359,798,5483,2436435,2436436
1271236051795030260,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Hoplomys,Hoplomys gymnurus,1,44,359,1459,9436,2439756,2439757
6108410587502883124,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,1,44,359,1459,9432,5429068,5786666
15108078938999146625,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hydromys,Hydromys chrysogaster,1,44,359,1459,5510,2438705,2438706
18039460607391705419,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys laticeps,1,44,359,1459,3240723,7774258,5786893
6729538967496211352,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,1,44,359,1459,3240723,7774258,5786888
12210304062313450652,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Hylobates,Hylobates lar,1,44,359,798,5484,2436497,5219553
13948825908637227691,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Hylobates,Hylobates moloch,1,44,359,798,5484,2436497,5219552
47460540120670966,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Hylobates,Hylobates pileatus,1,44,359,798,5484,2436497,5219544
4254037995321176124,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Hypsignathus,Hypsignathus monstrosus,1,44,359,734,9367,2432957,2432958
4081816526852621110,Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,Hystrix africaeaustralis,1,44,359,1459,9705,2311276,5219885
16932324304679939654,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Ichneumia,Ichneumia albicauda,1,44,359,732,9678,2434149,9468301
7717069705572339777,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon macrourus,1,44,359,794,5478,2435303,2435304
